7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
7.812500000000000000e-03,2.000000000000000000e+00
